factor,slider.response,my_rs,difference
additive_manipulation,0.847222222,0.99,0.142777778
additive_manipulation,0.549074074,0.325681818,-0.223392256
additive_manipulation,0.42037037,0.487272727,0.066902357
additive_manipulation,0.686111111,0.2,-0.486111111
additive_manipulation,0.707407407,0.774545455,0.067138048
additive_manipulation,0.64537037,0.253863636,-0.391506734
additive_manipulation,0.573148148,0.523181818,-0.04996633
additive_manipulation,0.869444444,0.864318182,-0.005126262
additive_manipulation,0.800925926,0.846363636,0.04543771
additive_manipulation,0.693518519,0.702727273,0.009208754
additive_manipulation,0.676851852,0.451363636,-0.225488216
additive_manipulation,0.650925926,0.343636364,-0.307289562
additive_manipulation,0.570138931,0.7925,0.222361069
additive_manipulation,0.754861132,0.738636364,-0.016224768
additive_manipulation,0.202083333,0.235909091,0.033825758
additive_manipulation,0.413194466,0.541136364,0.127941898
additive_manipulation,0.883333333,0.918181818,0.034848485
additive_manipulation,0.897916667,0.882272727,-0.01564394
additive_manipulation,0.3125,0.253863636,-0.058636364
additive_manipulation,0.884027863,0.954090909,0.070063046
additive_manipulation,0.957638931,0.972045455,0.014406524
additive_manipulation,0.125694466,0.415454545,0.289760079
additive_manipulation,0.201388899,0.307727273,0.106338374
additive_manipulation,0.051388899,0.217954545,0.166565646
additive_manipulation,0.317361132,0.271818182,-0.04554295
additive_manipulation,0.288888931,0.361590909,0.072701978
additive_manipulation,0.656944466,0.900227273,0.243282807
additive_manipulation,0.284722265,0.469318182,0.184595917
additive_manipulation,0.79375,0.936136364,0.142386364
additive_manipulation,0.165277799,0.523181818,0.357904019
additive_manipulation,0.407638931,0.666818182,0.259179251
additive_manipulation,0.4625,0.720681818,0.258181818
additive_manipulation,0.1125,0.612954545,0.500454545
additive_manipulation,0.176388899,0.559090909,0.38270201
additive_manipulation,0.239583333,0.451363636,0.211780303
additive_manipulation,0.946527863,0.648863636,-0.297664227
additive_manipulation,0.844444529,0.828409091,-0.016035438
additive_manipulation,0.405555598,0.487272727,0.081717129
additive_manipulation,0.823611196,0.774545455,-0.049065741
additive_manipulation,0.676388931,0.595,-0.081388931
additive_manipulation,0.643055598,0.3975,-0.245555598
additive_manipulation,0.691666667,0.630909091,-0.060757576
additive_manipulation,0.314583333,0.343636364,0.029053031
additive_manipulation,0.221527799,0.379545455,0.158017656
additive_manipulation,0.244444466,0.325681818,0.081237352
additive_manipulation,0.729861132,0.577045455,-0.152815677
additive_manipulation,0.717361132,0.433409091,-0.283952041
additive_manipulation,0.855555598,0.702727273,-0.152828325
additive_manipulation,0.778472265,0.810454545,0.03198228
additive_manipulation,0.852777863,0.864318182,0.011540319
additive_manipulation,0.711805598,0.684772727,-0.027032871
additive_manipulation,0.8375,0.756590909,-0.080909091
additive_manipulation,0.99375,0.99,-0.00375
additive_manipulation,0.183333333,0.289772727,0.106439394
additive_manipulation,0.702777799,0.846363636,0.143585837
additive_manipulation,0.3875,0.2,-0.1875
additive_manipulation,0.2625,0.505227273,0.242727273
additive_manipulation,0.937037037,0.954090909,0.017053872
additive_manipulation,0.619444444,0.289772727,-0.329671717
additive_manipulation,0.90462963,0.7925,-0.11212963
additive_manipulation,0.890740741,0.810454545,-0.080286196
additive_manipulation,0.79537037,0.684772727,-0.110597643
additive_manipulation,0.862962963,0.828409091,-0.034553872
additive_manipulation,0.927777778,0.864318182,-0.063459596
additive_manipulation,0.796296296,0.541136364,-0.255159932
additive_manipulation,0.815740741,0.487272727,-0.328468014
additive_manipulation,0.828703704,0.577045455,-0.251658249
additive_manipulation,0.857407407,0.702727273,-0.154680134
additive_manipulation,0.803703704,0.271818182,-0.531885522
additive_manipulation,0.87962963,0.720681818,-0.158947812
additive_manipulation,0.724074074,0.307727273,-0.416346801
additive_manipulation,0.703703704,0.343636364,-0.36006734
additive_manipulation,0.898148148,0.756590909,-0.141557239
additive_manipulation,0.92037037,0.774545455,-0.145824915
additive_manipulation,0.75,0.325681818,-0.424318182
additive_manipulation,0.881481481,0.595,-0.286481481
additive_manipulation,0.936111111,0.936136364,2.5253000000002856e-5
additive_manipulation,0.917592593,0.846363636,-0.071228957
additive_manipulation,0.846296296,0.523181818,-0.323114478
additive_manipulation,0.903703704,0.882272727,-0.021430977
additive_manipulation,0.77037037,0.451363636,-0.319006734
additive_manipulation,0.867592593,0.648863636,-0.218728957
additive_manipulation,0.906481481,0.918181818,0.011700337
additive_manipulation,0.696296296,0.3975,-0.298796296
additive_manipulation,0.857407407,0.666818182,-0.190589225
additive_manipulation,0.946296296,0.99,0.043703704
additive_manipulation,0.884259259,0.738636364,-0.145622895
additive_manipulation,0.878703704,0.612954545,-0.265749159
additive_manipulation,0.726851852,0.469318182,-0.25753367
additive_manipulation,0.626851852,0.2,-0.426851852
additive_manipulation,0.639814815,0.361590909,-0.278223906
additive_manipulation,0.747222222,0.433409091,-0.313813131
additive_manipulation,0.799074074,0.630909091,-0.168164983
additive_manipulation,0.65462963,0.235909091,-0.418720539
additive_manipulation,0.692592593,0.379545455,-0.313047138
additive_manipulation,0.711111111,0.415454545,-0.295656566
additive_manipulation,0.937037037,0.972045455,0.035008418
additive_manipulation,0.748148148,0.559090909,-0.189057239
additive_manipulation,0.900925926,0.900227273,-6.98652999999938e-4
additive_manipulation,0.675,0.217954545,-0.457045455
additive_manipulation,0.62962963,0.253863636,-0.375765994
additive_manipulation,0.743518519,0.505227273,-0.238291246
additive_manipulation,0.914526113,0.864318182,-0.050207931
additive_manipulation,0.345216987,0.235909091,-0.109307896
additive_manipulation,0.93844102,0.828409091,-0.110031929
additive_manipulation,0.808901611,0.469318182,-0.339583429
additive_manipulation,0.552480022,0.307727273,-0.244752749
additive_manipulation,0.990256804,0.972045455,-0.018211349
additive_manipulation,0.976970711,0.846363636,-0.130607075
additive_manipulation,0.98826387,0.936136364,-0.052127506
additive_manipulation,0.501328583,0.379545455,-0.121783128
additive_manipulation,0.95837016,0.7925,-0.16587016
additive_manipulation,0.612931786,0.361590909,-0.251340877
additive_manipulation,1,0.99,-0.01
additive_manipulation,0.462798892,0.217954545,-0.244844347
additive_manipulation,0.436226706,0.271818182,-0.164408524
additive_manipulation,0.972984944,0.882272727,-0.090712217
additive_manipulation,0.469441939,0.2,-0.269441939
additive_manipulation,0.946412757,0.612954545,-0.333458212
additive_manipulation,0.57639503,0.415454545,-0.160940485
additive_manipulation,0.875332077,0.577045455,-0.298286622
additive_manipulation,0.531886587,0.451363636,-0.080522951
additive_manipulation,0.954384393,0.900227273,-0.05415712
additive_manipulation,0.58503096,0.289772727,-0.295258233
additive_manipulation,0.943091234,0.756590909,-0.186500325
additive_manipulation,0.963684617,0.954090909,-0.009593708
additive_manipulation,0.942426889,0.738636364,-0.203790525
additive_manipulation,0.670726322,0.433409091,-0.237317231
additive_manipulation,0.455491551,0.325681818,-0.129809733
additive_manipulation,0.94840559,0.774545455,-0.173860135
additive_manipulation,0.543844091,0.343636364,-0.200207727
additive_manipulation,0.809565956,0.541136364,-0.268429592
additive_manipulation,0.935119497,0.630909091,-0.304210406
additive_manipulation,0.955048637,0.702727273,-0.252321364
additive_manipulation,0.579052208,0.253863636,-0.325188572
additive_manipulation,0.864703263,0.505227273,-0.35947599
additive_manipulation,0.874667833,0.648863636,-0.225804197
additive_manipulation,0.89858274,0.523181818,-0.375400922
additive_manipulation,0.941762543,0.810454545,-0.131307998
additive_manipulation,0.94973428,0.720681818,-0.229052462
additive_manipulation,0.961691683,0.918181818,-0.043509865
additive_manipulation,0.872010554,0.595,-0.277010554
additive_manipulation,0.887289581,0.559090909,-0.328198672
additive_manipulation,0.638175333,0.3975,-0.240675333
additive_manipulation,0.907883066,0.666818182,-0.241064884
additive_manipulation,0.69331264,0.487272727,-0.206039913
additive_manipulation,0.910540245,0.684772727,-0.225767518
additive_manipulation,0.543518519,0.3975,-0.146018519
additive_manipulation,0.402777778,0.307727273,-0.095050505
additive_manipulation,0.887962963,0.828409091,-0.059553872
additive_manipulation,0.462962963,0.271818182,-0.191144781
additive_manipulation,0.850925926,0.612954545,-0.237971381
additive_manipulation,0.84537037,0.720681818,-0.124688552
additive_manipulation,0.905555556,0.846363636,-0.05919192
additive_manipulation,0.92037037,0.810454545,-0.109915825
additive_manipulation,0.952777778,0.972045455,0.019267677
additive_manipulation,0.676851852,0.541136364,-0.135715488
additive_manipulation,0.916666667,0.936136364,0.019469697
additive_manipulation,0.237037037,0.217954545,-0.019082492
additive_manipulation,0.899074074,0.900227273,0.001153199
additive_manipulation,0.449074074,0.2,-0.249074074
additive_manipulation,0.851851852,0.864318182,0.01246633
additive_manipulation,0.608333333,0.343636364,-0.264696969
additive_manipulation,0.687037037,0.289772727,-0.39726431
additive_manipulation,0.816666667,0.523181818,-0.293484849
additive_manipulation,0.949074074,0.918181818,-0.030892256
additive_manipulation,0.902777778,0.882272727,-0.020505051
additive_manipulation,0.732407407,0.630909091,-0.101498316
additive_manipulation,0.521296296,0.235909091,-0.285387205
additive_manipulation,0.606481481,0.325681818,-0.280799663
additive_manipulation,0.802777778,0.595,-0.207777778
additive_manipulation,0.847222222,0.666818182,-0.18040404
additive_manipulation,0.818518519,0.756590909,-0.06192761
additive_manipulation,0.819444444,0.7925,-0.026944444
additive_manipulation,0.738888889,0.648863636,-0.090025253
additive_manipulation,0.819444444,0.469318182,-0.350126262
additive_manipulation,0.814814815,0.702727273,-0.112087542
additive_manipulation,0.728703704,0.433409091,-0.295294613
additive_manipulation,0.796296296,0.487272727,-0.309023569
additive_manipulation,0.64537037,0.361590909,-0.283779461
additive_manipulation,0.706481481,0.415454545,-0.291026936
additive_manipulation,0.774074074,0.451363636,-0.322710438
additive_manipulation,0.964814815,0.99,0.025185185
additive_manipulation,0.641666667,0.253863636,-0.387803031
additive_manipulation,0.823148148,0.738636364,-0.084511784
additive_manipulation,0.760185185,0.684772727,-0.075412458
additive_manipulation,0.777777778,0.505227273,-0.272550505
additive_manipulation,0.900925926,0.774545455,-0.126380471
additive_manipulation,0.762037037,0.577045455,-0.184991582
additive_manipulation,0.693518519,0.379545455,-0.313973064
additive_manipulation,0.711111111,0.559090909,-0.152020202
additive_manipulation,0.908333333,0.954090909,0.045757576
additive_manipulation,0.75462963,0.289772727,-0.464856903
additive_manipulation,0.621296282,0.469318182,-0.1519781
additive_manipulation,0.685041602,0.3975,-0.287541602
additive_manipulation,0.854570637,0.595,-0.259570637
additive_manipulation,0.945429329,0.756590909,-0.18883842
additive_manipulation,0.929916931,0.738636364,-0.191280567
additive_manipulation,0.878947335,0.487272727,-0.391674608
additive_manipulation,0.907756267,0.918181818,0.010425551
additive_manipulation,0.791412776,0.325681818,-0.465730958
additive_manipulation,0.78144046,0.2,-0.58144046
additive_manipulation,0.779224427,0.361590909,-0.417633518
additive_manipulation,0.810249307,0.720681818,-0.089567489
additive_manipulation,0.844598321,0.684772727,-0.159825594
additive_manipulation,0.827977822,0.217954545,-0.610023277
additive_manipulation,0.969806196,0.99,0.020193804
additive_manipulation,0.966482062,0.972045455,0.005563393
additive_manipulation,0.801385092,0.7925,-0.008885092
additive_manipulation,0.874515269,0.774545455,-0.099969814
additive_manipulation,0.87562337,0.810454545,-0.065168825
additive_manipulation,0.726038798,0.702727273,-0.023311525
additive_manipulation,0.823545757,0.505227273,-0.318318484
additive_manipulation,0.887811634,0.559090909,-0.328720725
additive_manipulation,0.873407168,0.828409091,-0.044998077
additive_manipulation,0.747091447,0.523181818,-0.223909629
additive_manipulation,0.628531839,0.451363636,-0.177168203
additive_manipulation,0.840166256,0.630909091,-0.209257165
additive_manipulation,0.890027667,0.882272727,-0.00775494
additive_manipulation,0.886703703,0.846363636,-0.040340067
additive_manipulation,0.886703703,0.415454545,-0.471249158
additive_manipulation,0.728254831,0.307727273,-0.420527558
additive_manipulation,0.676177302,0.666818182,-0.00935912
additive_manipulation,0.909972299,0.900227273,-0.009745026
additive_manipulation,0.788088643,0.648863636,-0.139225007
additive_manipulation,0.82132964,0.577045455,-0.244284185
additive_manipulation,0.444598338,0.253863636,-0.190734702
additive_manipulation,0.831301956,0.271818182,-0.559483774
additive_manipulation,0.924376765,0.936136364,0.011759599
additive_manipulation,0.82132964,0.235909091,-0.585420549
additive_manipulation,0.86675907,0.379545455,-0.487213615
additive_manipulation,0.863434937,0.343636364,-0.519798573
additive_manipulation,0.872299237,0.954090909,0.081791672
additive_manipulation,0.845706422,0.864318182,0.01861176
additive_manipulation,0.901107999,0.612954545,-0.288153454
additive_manipulation,0.780332444,0.433409091,-0.346923353
additive_manipulation,0.867867002,0.541136364,-0.326730638
additive_manipulation,0.62,0.235909091,-0.384090909
additive_manipulation,0.84,0.684772727,-0.155227273
additive_manipulation,0.819166667,0.774545455,-0.044621212
additive_manipulation,0.641666667,0.577045455,-0.064621212
additive_manipulation,0.399166667,0.469318182,0.070151515
additive_manipulation,0.250833333,0.271818182,0.020984849
additive_manipulation,0.900833333,0.918181818,0.017348485
additive_manipulation,0.160833333,0.253863636,0.093030303
additive_manipulation,0.9125,0.900227273,-0.012272727
additive_manipulation,0.715,0.666818182,-0.048181818
additive_manipulation,0.815,0.828409091,0.013409091
additive_manipulation,0.895,0.936136364,0.041136364
additive_manipulation,0.575833333,0.559090909,-0.016742424
additive_manipulation,0.670833333,0.612954545,-0.057878788
additive_manipulation,0.566666667,0.3975,-0.169166667
additive_manipulation,0.974166667,0.99,0.015833333
additive_manipulation,0.775,0.756590909,-0.018409091
additive_manipulation,0.440833333,0.2,-0.240833333
additive_manipulation,0.506666667,0.379545455,-0.127121212
